PurchaseID,Item,Date
312,ice cream,5/17/15
312,citrus fruit,5/17/15
312,soda,5/17/15
313,meat,5/24/15
313,whole milk,5/24/15
313,whipped/sour cream,5/24/15
314,other vegetables,3/4/15
314,tropical fruit,3/4/15
314,sweet spreads,3/4/15
315,bottled water,11/15/15
315,chocolate,11/15/15
315,jam,11/15/15
316,tropical fruit,6/25/15
316,white wine,6/25/15
316,bottled beer,6/25/15
317,photo/film,6/21/15
317,citrus fruit,6/21/15
317,chewing gum,6/21/15
318,sausage,2/4/15
318,detergent,2/4/15
318,hygiene articles,2/4/15
319,grapes,7/21/15
319,rolls/buns,7/21/15
319,pot plants,7/21/15
320,domestic eggs,7/25/15
320,whole milk,7/25/15
320,fruit/vegetable juice,7/25/15
321,rolls/buns,7/24/15
321,margarine,7/24/15
321,domestic eggs,7/24/15
322,tropical fruit,4/26/15
322,soda,4/26/15
322,frozen meals,4/26/15
323,chicken,12/27/15
323,pork,12/27/15
323,frozen fish,12/27/15
324,frankfurter,9/17/15
324,shopping bags,9/17/15
324,frozen vegetables,9/17/15
325,berries,4/7/15
325,condensed milk,4/7/15
325,whipped/sour cream,4/7/15
326,margarine,11/3/15
326,beef,11/3/15
326,whipped/sour cream,11/3/15
327,tropical fruit,9/3/15
327,citrus fruit,9/3/15
327,chocolate,9/3/15
328,ham,11/28/15
328,whole milk,11/28/15
328,shopping bags,11/28/15
329,hamburger meat,7/26/15
329,chewing gum,7/26/15
329,curd,7/26/15
330,yogurt,2/9/15
330,sliced cheese,2/9/15
330,whipped/sour cream,2/9/15
331,soda,3/30/15
331,pork,3/30/15
331,bottled water,3/30/15
332,yogurt,1/28/15
332,frozen meals,1/28/15
332,frozen vegetables,1/28/15
333,soda,7/10/15
333,pip fruit,7/10/15
333,pasta,7/10/15
334,bottled water,8/9/15
334,tropical fruit,8/9/15
334,whipped/sour cream,8/9/15
335,sausage,3/5/15
335,frozen meals,3/5/15
335,instant coffee,3/5/15
336,citrus fruit,6/4/15
336,frozen vegetables,6/4/15
336,margarine,6/4/15
337,shopping bags,4/1/15
337,curd,4/1/15
337,hard cheese,4/1/15
338,newspapers,4/2/15
338,chicken,4/2/15
338,pip fruit,4/2/15
339,frankfurter,9/20/15
339,soda,9/20/15
339,other vegetables,9/20/15
340,sausage,5/30/15
340,bottled water,5/30/15
340,whole milk,5/30/15
341,frankfurter,4/10/15
341,citrus fruit,4/10/15
341,margarine,4/10/15
342,salt,11/1/15
342,canned beer,11/1/15
342,roll products ,11/1/15
343,oil,1/21/15
343,bottled water,1/21/15
343,whipped/sour cream,1/21/15
344,curd,10/2/15
344,cake bar,10/2/15
344,ketchup,10/2/15
345,other vegetables,5/8/15
345,beef,5/8/15
345,yogurt,5/8/15
346,citrus fruit,10/1/15
346,rolls/buns,10/1/15
346,whole milk,10/1/15
347,frankfurter,10/17/15
347,soda,10/17/15
347,napkins,10/17/15
348,root vegetables,12/28/15
348,ice cream,12/28/15
348,margarine,12/28/15
349,tropical fruit,7/16/15
349,citrus fruit,7/16/15
349,male cosmetics,7/16/15
350,beef,1/24/15
350,white wine,1/24/15
350,pip fruit,1/24/15
351,berries,5/19/15
351,UHT-milk,5/19/15
351,newspapers,5/19/15
352,canned beer,5/1/15
352,bottled water,5/1/15
352,long life bakery product,5/1/15
353,whipped/sour cream,10/25/15
353,whole milk,10/25/15
353,oil,10/25/15
354,root vegetables,4/28/15
354,frozen vegetables,4/28/15
355,whole milk,11/22/15
355,pork,11/22/15
355,UHT-milk,11/22/15
355,sliced cheese,11/22/15
355,beverages,11/22/15
356,beef,8/18/15
356,spread cheese,8/18/15
356,cake bar,8/18/15
357,frozen vegetables,12/18/15
357,yogurt,12/18/15
357,bottled beer,12/18/15
358,rolls/buns,11/2/15
358,soft cheese,11/2/15
358,fruit/vegetable juice,11/2/15
359,whole milk,6/19/15
359,red/blush wine,6/19/15
359,newspapers,6/19/15
360,whole milk,3/13/15
360,white bread,3/13/15
360,cream cheese ,3/13/15
361,citrus fruit,12/28/15
361,yogurt,12/28/15
361,coffee,12/28/15
362,pastry,11/11/15
362,brandy,11/11/15
362,soda,11/11/15
363,frankfurter,11/12/15
363,pork,11/12/15
363,ketchup,11/12/15
364,tropical fruit,8/4/15
364,bottled water,8/4/15
364,whipped/sour cream,8/4/15
365,frankfurter,1/20/15
365,soda,1/20/15
365,whipped/sour cream,1/20/15
366,berries,9/30/15
366,soda,9/30/15
366,fruit/vegetable juice,9/30/15
367,rolls/buns,10/11/15
367,bottled water,10/11/15
367,vinegar,10/11/15
368,root vegetables,5/26/15
368,turkey,5/26/15
368,bottled water,5/26/15
369,yogurt,3/4/15
369,whole milk,3/4/15
369,soft cheese,3/4/15
370,other vegetables,8/23/15
370,baking powder,8/23/15
370,salty snack,8/23/15
371,berries,11/3/15
371,grapes,11/3/15
371,onions,11/3/15
372,berries,1/29/15
372,dessert,1/29/15
373,other vegetables,4/19/15
373,whole milk,4/19/15
373,soda,4/19/15
374,rolls/buns,10/6/15
374,curd,10/6/15
374,cat food,10/6/15
375,ham,6/7/15
375,canned beer,6/7/15
375,salty snack,6/7/15
376,whole milk,11/23/15
376,sauces,11/23/15
377,tropical fruit,3/9/15
377,whole milk,3/9/15
377,vinegar,3/9/15
378,bottled water,1/3/15
378,tropical fruit,1/3/15
378,domestic eggs,1/3/15
379,butter milk,12/25/15
379,candles,12/25/15
379,pot plants,12/25/15
380,newspapers,6/11/15
380,root vegetables,6/11/15
380,margarine,6/11/15
381,coffee,5/24/15
381,root vegetables,5/24/15
381,whipped/sour cream,5/24/15
382,bottled beer,3/10/15
382,other vegetables,3/10/15
382,butter,3/10/15
383,onions,8/22/15
383,grapes,8/22/15
383,bottled beer,8/22/15
384,hamburger meat,1/6/15
384,rolls/buns,1/6/15
384,brown bread,1/6/15
385,sausage,10/13/15
385,zwieback,10/13/15
385,jam,10/13/15
386,hard cheese,10/15/15
386,root vegetables,10/15/15
386,white bread,10/15/15
387,sausage,10/12/15
387,other vegetables,10/12/15
387,waffles,10/12/15
388,hamburger meat,6/10/15
388,root vegetables,6/10/15
388,fruit/vegetable juice,6/10/15
389,onions,3/1/15
389,cream cheese ,3/1/15
389,baking powder,3/1/15
390,coffee,4/24/15
390,rolls/buns,4/24/15
390,soda,4/24/15
391,shopping bags,1/21/15
391,white wine,1/21/15
391,soda,1/21/15
392,yogurt,4/29/15
392,chicken,4/29/15
392,soda,4/29/15
393,soda,8/7/15
393,bottled beer,8/7/15
393,baking powder,8/7/15
394,sliced cheese,4/18/15
394,dessert,4/18/15
394,cream cheese ,4/18/15
395,sausage,2/15/15
395,yogurt,2/15/15
396,yogurt,4/28/15
396,rolls/buns,4/28/15
397,domestic eggs,3/20/15
397,fruit/vegetable juice,3/20/15
398,whole milk,4/7/15
398,meat,4/7/15
399,meat,6/11/15
399,whole milk,6/11/15
400,dish cleaner,6/21/15
400,whole milk,6/21/15
401,other vegetables,1/5/15
401,tropical fruit,1/5/15
402,whole milk,3/21/15
402,pork,3/21/15
403,other vegetables,3/14/15
403,canned fish,3/14/15
404,tropical fruit,3/18/15
404,fruit/vegetable juice,3/18/15
405,baking powder,5/24/15
405,beef,5/24/15
406,specialty bar,12/10/15
406,tropical fruit,12/10/15
407,ice cream,6/7/15
407,coffee,6/7/15
408,frankfurter,3/23/15
408,sausage,3/23/15
409,canned beer,6/2/15
409,citrus fruit,6/2/15
410,bottled water,12/21/15
410,citrus fruit,12/21/15
411,other vegetables,12/8/15
411,red/blush wine,12/8/15
412,citrus fruit,4/26/15
412,pastry,4/26/15
413,sausage,9/27/15
413,other vegetables,9/27/15
414,domestic eggs,11/6/15
414,newspapers,11/6/15
415,pork,1/25/15
415,root vegetables,1/25/15
416,specialty cheese,10/30/15
416,sliced cheese,10/30/15
417,pork,10/1/15
417,berries,10/1/15
418,beef,6/21/15
418,grapes,6/21/15
419,other vegetables,3/17/15
419,citrus fruit,3/17/15
420,chicken,9/16/15
420,citrus fruit,9/16/15
421,soda,4/30/15
421,tropical fruit,4/30/15
422,whole milk,3/15/15
422,sugar,3/15/15
423,rolls/buns,6/9/15
423,other vegetables,6/9/15
424,bottled beer,4/27/15
424,butter milk,4/27/15
425,root vegetables,2/13/15
425,rolls/buns,2/13/15
426,pastry,4/3/15
426,meat,4/3/15
427,berries,2/7/15
427,white bread,2/7/15
428,citrus fruit,11/3/15
428,grapes,11/3/15
429,whole milk,12/29/15
429,rolls/buns,12/29/15
430,soda,8/13/15
430,semi-finished bread,8/13/15
431,bottled water,6/16/15
431,rolls/buns,6/16/15
432,tropical fruit,11/3/15
432,citrus fruit,11/3/15
433,salty snack,7/22/15
433,frozen vegetables,7/22/15
434,bottled water,3/3/15
434,berries,3/3/15
435,chocolate,11/28/15
435,root vegetables,11/28/15
436,citrus fruit,7/8/15
436,pet care,7/8/15
437,bottled water,2/16/15
437,tropical fruit,2/16/15
438,onions,7/17/15
439,dessert,8/21/15
439,pork,8/21/15
440,beef,11/2/15
440,butter,11/2/15
441,rolls/buns,12/28/15
441,citrus fruit,12/28/15
442,beef,4/1/15
443,soda,7/26/15
443,cake bar,7/26/15
444,coffee,6/27/15
444,whole milk,6/27/15
445,rolls/buns,5/16/15
445,whole milk,5/16/15
446,pork,5/19/15
446,yogurt,5/19/15
447,soda,3/6/15
447,frozen fish,3/6/15
448,sausage,10/30/15
448,other vegetables,10/30/15
449,beef,4/19/15
449,root vegetables,4/19/15
450,whole milk,10/23/15
450,UHT-milk,10/23/15
451,pork,4/15/15
451,UHT-milk,4/15/15
452,berries,10/8/15
452,brown bread,10/8/15
453,sausage,9/19/15
454,bottled water,1/2/15
454,yogurt,1/2/15
455,tropical fruit,3/25/15
455,root vegetables,3/25/15
456,herbs,6/15/15
456,citrus fruit,6/15/15
457,yogurt,12/21/15
457,bottled beer,12/21/15
458,Instant food products,2/15/15
458,pip fruit,2/15/15
459,specialty chocolate,9/6/15
459,rolls/buns,9/6/15
460,coffee,6/24/15
460,root vegetables,6/24/15
461,bottled beer,11/26/15
461,soda,11/26/15
462,beef,12/2/15
462,dessert,12/2/15
463,whole milk,3/30/15
463,tropical fruit,3/30/15
464,frankfurter,2/23/15
464,sausage,2/23/15
465,frankfurter,2/12/15
465,rolls/buns,2/12/15
466,other vegetables,5/12/15
466,whole milk,5/12/15
467,frankfurter,2/11/15
467,chocolate,2/11/15
468,whole milk,11/24/15
468,bottled water,11/24/15
469,frankfurter,1/24/15
469,pork,1/24/15
470,bottled water,11/17/15
470,pastry,11/17/15
471,pork,6/1/15
471,citrus fruit,6/1/15
472,bottled water,5/23/15
472,whole milk,5/23/15
473,other vegetables,7/6/15
473,herbs,7/6/15
474,hamburger meat,3/12/15
474,organic sausage,3/12/15
475,hamburger meat,5/31/15
475,root vegetables,5/31/15
476,shopping bags,9/27/15
476,whole milk,9/27/15
477,whole milk,4/26/15
477,hard cheese,4/26/15
478,ice cream,1/31/15
478,citrus fruit,1/31/15
479,pastry,5/11/15
479,grapes,5/11/15
480,ham,3/18/15
480,specialty bar,3/18/15
481,frankfurter,3/18/15
481,white wine,3/18/15
482,sausage,1/8/15
482,herbs,1/8/15
483,bottled beer,10/14/15
483,yogurt,10/14/15
484,bottled water,3/30/15
484,brown bread,3/30/15
485,meat,12/24/15
485,other vegetables,12/24/15
486,dessert,10/24/15
486,bottled beer,10/24/15
487,other vegetables,4/3/15
487,frozen vegetables,4/3/15
488,beverages,9/11/15
488,sausage,9/11/15
489,ham,12/5/15
489,candy,12/5/15
490,specialty bar,5/6/15
490,candy,5/6/15
491,brown bread,8/31/15
491,tropical fruit,8/31/15
492,whole milk,12/19/15
492,shopping bags,12/19/15
493,rolls/buns,7/5/15
493,fruit/vegetable juice,7/5/15
494,bottled beer,6/6/15
494,whole milk,6/6/15
495,pet care,11/12/15
495,beef,11/12/15
496,citrus fruit,8/6/15
496,whipped/sour cream,8/6/15
497,pork,5/26/15
497,grapes,5/26/15
498,other vegetables,10/3/15
498,rolls/buns,10/3/15
499,white wine,7/5/15
499,tropical fruit,7/5/15
500,whole milk,11/3/15
500,root vegetables,11/3/15
501,pip fruit,11/16/15
501,yogurt,11/16/15
502,sugar,2/9/15
502,fruit/vegetable juice,2/9/15
503,tropical fruit,5/22/15
503,pastry,5/22/15
504,root vegetables,8/4/15
504,tropical fruit,8/4/15
505,soda,12/15/15
506,whole milk,2/16/15
506,root vegetables,2/16/15
507,tropical fruit,1/4/15
507,sausage,1/4/15
508,white bread,3/14/15
508,tropical fruit,3/14/15
509,brown bread,1/16/15
509,yogurt,1/16/15
510,tropical fruit,11/21/15
510,pip fruit,11/21/15
511,domestic eggs,10/18/15
511,pastry,10/18/15
512,coffee,7/16/15
512,tidbits,7/16/15
513,soda,11/1/15
513,pork,11/1/15
514,whole milk,6/2/15
514,liquor (appetizer),6/2/15
515,bottled beer,5/25/15
515,hamburger meat,5/25/15
516,pork,8/13/15
517,other vegetables,8/21/15
517,curd,8/21/15
518,yogurt,3/15/15
518,chocolate,3/15/15
519,sparkling wine,7/21/15
519,canned beer,7/21/15
520,bottled water,4/30/15
520,mustard,4/30/15
521,citrus fruit,2/3/15
521,tropical fruit,2/3/15
522,hamburger meat,5/9/15
522,chicken,5/9/15
523,packaged fruit/vegetables,9/22/15
523,other vegetables,9/22/15
524,other vegetables,6/9/15
524,rolls/buns,6/9/15
525,soda,8/8/15
525,hard cheese,8/8/15
526,whole milk,10/8/15
526,house keeping products,10/8/15
527,herbs,11/6/15
527,packaged fruit/vegetables,11/6/15
528,citrus fruit,8/29/15
528,beef,8/29/15
529,misc. beverages,6/24/15
529,instant coffee,6/24/15
530,female sanitary products,11/4/15
530,curd,11/4/15
531,soda,9/17/15
531,beef,9/17/15
532,tropical fruit,8/28/15
532,pork,8/28/15
533,soda,6/6/15
534,white bread,12/4/15
534,popcorn,12/4/15
535,coffee,8/15/15
535,whole milk,8/15/15
536,tropical fruit,8/6/15
536,citrus fruit,8/6/15
537,pork,1/21/15
537,canned beer,1/21/15
538,citrus fruit,10/21/15
538,beef,10/21/15
539,frankfurter,9/23/15
539,rolls/buns,9/23/15
540,frankfurter,5/29/15
540,shopping bags,5/29/15
541,frankfurter,12/4/15
541,bottled beer,12/4/15
542,other vegetables,1/27/15
542,coffee,1/27/15
543,yogurt,8/26/15
543,shopping bags,8/26/15
544,sausage,7/23/15
544,beef,7/23/15
545,whole milk,9/22/15
545,shopping bags,9/22/15
546,pip fruit,6/28/15
546,brown bread,6/28/15
547,whole milk,6/24/15
547,grapes,6/24/15
548,root vegetables,10/17/15
548,other vegetables,10/17/15
549,onions,8/26/15
549,white wine,8/26/15
550,specialty chocolate,11/12/15
550,canned beer,11/12/15
551,hamburger meat,8/4/15
551,pork,8/4/15
552,photo/film,1/27/15
552,cat food,1/27/15
553,rolls/buns,11/27/15
553,pork,11/27/15
554,canned beer,7/2/15
554,bottled water,7/2/15
555,canned beer,2/18/15
555,bottled water,2/18/15
556,other vegetables,6/14/15
556,soda,6/14/15
557,canned beer,12/30/15
558,curd,8/14/15
558,tropical fruit,8/14/15
559,butter,10/23/15
559,popcorn,10/23/15
560,other vegetables,1/4/15
560,whole milk,1/4/15
561,whole milk,9/22/15
561,onions,9/22/15
562,beef,6/29/15
562,pork,6/29/15
563,sausage,4/8/15
563,whole milk,4/8/15
564,soda,1/2/15
564,yogurt,1/2/15
565,fruit/vegetable juice,9/29/15
565,root vegetables,9/29/15
566,rolls/buns,4/30/15
566,chicken,4/30/15
567,pip fruit,5/21/15
567,zwieback,5/21/15
568,frozen vegetables,1/15/15
568,chicken,1/15/15
569,beverages,12/2/15
569,curd,12/2/15
570,hamburger meat,5/18/15
570,margarine,5/18/15
571,root vegetables,12/8/15
571,meat,12/8/15
572,canned beer,2/17/15
572,salt,2/17/15
573,frozen vegetables,4/1/15
573,napkins,4/1/15
574,canned beer,3/15/15
574,misc. beverages,3/15/15
575,newspapers,10/7/15
575,processed cheese,10/7/15
576,rolls/buns,8/5/15
576,chicken,8/5/15
577,hamburger meat,5/20/15
577,whole milk,5/20/15
578,pip fruit,1/25/15
578,cream cheese ,1/25/15
579,canned beer,8/11/15
579,citrus fruit,8/11/15
580,root vegetables,2/18/15
580,tropical fruit,2/18/15
581,citrus fruit,8/13/15
581,whole milk,8/13/15
582,cling film/bags,10/20/15
582,other vegetables,10/20/15
583,frankfurter,3/19/15
583,whole milk,3/19/15
584,whole milk,7/4/15
585,pork,5/27/15
585,whipped/sour cream,5/27/15
586,chicken,6/29/15
586,beef,6/29/15
587,sausage,10/23/15
587,pasta,10/23/15
588,specialty bar,2/7/15
588,curd,2/7/15
589,whipped/sour cream,4/13/15
589,tropical fruit,4/13/15
590,root vegetables,12/23/15
590,other vegetables,12/23/15
591,rolls/buns,10/24/15
591,cream cheese ,10/24/15
592,other vegetables,10/8/15
592,sausage,10/8/15
593,citrus fruit,9/16/15
593,ham,9/16/15
594,whole milk,9/3/15
594,yogurt,9/3/15
595,frankfurter,10/28/15
595,butter,10/28/15
596,coffee,4/19/15
596,citrus fruit,4/19/15
597,ham,8/6/15
597,domestic eggs,8/6/15
598,canned beer,6/21/15
598,newspapers,6/21/15
599,canned beer,8/16/15
599,semi-finished bread,8/16/15
600,canned beer,8/7/15
600,bottled beer,8/7/15
601,pip fruit,3/11/15
601,berries,3/11/15
602,pork,8/27/15
602,cake bar,8/27/15
603,soap,11/8/15
603,rum,11/8/15
604,pip fruit,4/1/15
604,salty snack,4/1/15
605,beef,11/13/15
605,hamburger meat,11/13/15
606,sausage,8/6/15
606,chicken,8/6/15
607,frozen chicken,12/10/15
607,white wine,12/10/15
608,soda,11/28/15
608,rolls/buns,11/28/15
609,tropical fruit,12/20/15
609,sausage,12/20/15
610,other vegetables,6/30/15
610,frozen vegetables,6/30/15
611,beef,8/30/15
611,sausage,8/30/15
612,meat,8/4/15
613,meat,1/15/15
613,hamburger meat,1/15/15
614,bottled water,4/11/15
614,tropical fruit,4/11/15
615,rolls/buns,7/13/15
615,bottled water,7/13/15
616,pastry,5/2/15
616,meat,5/2/15
617,pork,5/28/15
617,butter,5/28/15
618,pip fruit,11/14/15
618,soda,11/14/15
619,beef,2/22/15
619,herbs,2/22/15
620,beef,3/8/15
620,other vegetables,3/8/15
621,rolls/buns,7/19/15
621,oil,7/19/15
622,citrus fruit,5/28/15
622,waffles,5/28/15
623,meat,11/19/15
623,pork,11/19/15
624,beverages,5/26/15
624,pickled vegetables,5/26/15
625,beef,3/26/15
625,candy,3/26/15
626,ham,7/20/15
626,chocolate marshmallow,7/20/15
627,hamburger meat,2/27/15
627,tropical fruit,2/27/15
628,beef,3/18/15
628,yogurt,3/18/15
629,beef,4/9/15
629,yogurt,4/9/15
630,root vegetables,8/25/15
630,frozen potato products,8/25/15
631,citrus fruit,11/14/15
631,canned beer,11/14/15
632,yogurt,8/14/15
632,ham,8/14/15
633,tropical fruit,8/21/15
633,butter,8/21/15
634,frankfurter,10/5/15
634,specialty bar,10/5/15
635,beef,6/24/15
635,berries,6/24/15
636,shopping bags,3/13/15
636,yogurt,3/13/15
637,canned beer,6/18/15
637,ham,6/18/15
638,rolls/buns,10/29/15
638,beef,10/29/15
639,other vegetables,3/23/15
639,tropical fruit,3/23/15
640,hamburger meat,3/10/15
640,other vegetables,3/10/15
641,hamburger meat,3/7/15
641,berries,3/7/15
641,liquor,3/7/15
641,cream cheese ,3/7/15
642,frankfurter,8/8/15
642,tropical fruit,8/8/15
643,bottled beer,3/8/15
643,beverages,3/8/15
644,tropical fruit,5/15/15
644,citrus fruit,5/15/15
645,soda,2/18/15
645,meat,2/18/15
646,frankfurter,11/13/15
646,tropical fruit,11/13/15
647,chicken,6/28/15
647,fruit/vegetable juice,6/28/15
648,coffee,8/2/15
648,other vegetables,8/2/15
648,candy,8/2/15
648,whole milk,8/2/15
649,whole milk,9/16/15
649,rolls/buns,9/16/15
650,margarine,12/4/15
650,fruit/vegetable juice,12/4/15
651,tropical fruit,3/11/15
651,whipped/sour cream,3/11/15
652,meat,4/12/15
652,other vegetables,4/12/15
653,cream cheese ,1/25/15
653,whole milk,1/25/15
654,newspapers,5/15/15
654,whole milk,5/15/15
655,rolls/buns,12/16/15
655,other vegetables,12/16/15
656,citrus fruit,5/14/15
656,pip fruit,5/14/15
657,whole milk,4/5/15
657,grapes,4/5/15
658,frankfurter,8/4/15
658,cream cheese ,8/4/15
659,ham,1/28/15
659,tropical fruit,1/28/15
660,frankfurter,8/6/15
660,tropical fruit,8/6/15
661,sausage,8/18/15
661,margarine,8/18/15
662,domestic eggs,11/29/15
662,frozen fish,11/29/15
663,whole milk,10/5/15
663,meat,10/5/15
663,yogurt,10/5/15
664,rolls/buns,6/27/15
664,root vegetables,6/27/15
665,whole milk,9/28/15
665,soft cheese,9/28/15
666,sausage,4/9/15
666,root vegetables,4/9/15
667,curd,9/28/15
667,tropical fruit,9/28/15
668,bottled water,11/29/15
668,frozen vegetables,11/29/15
669,beef,1/30/15
669,meat,1/30/15
670,frankfurter,10/17/15
670,citrus fruit,10/17/15
671,chicken,6/17/15
671,bottled beer,6/17/15
672,sausage,1/25/15
672,soda,1/25/15
673,pork,3/13/15
673,whole milk,3/13/15
674,yogurt,7/20/15
674,domestic eggs,7/20/15
675,whole milk,5/7/15
675,butter,5/7/15
676,frankfurter,3/22/15
676,salt,3/22/15
677,beef,9/10/15
677,tropical fruit,9/10/15
678,pip fruit,4/19/15
678,butter milk,4/19/15
679,sausage,9/15/15
679,red/blush wine,9/15/15
680,pastry,6/17/15
680,pork,6/17/15
681,chicken,8/13/15
681,cereals,8/13/15
682,root vegetables,9/11/15
682,other vegetables,9/11/15
683,whole milk,11/2/15
683,chocolate marshmallow,11/2/15
684,detergent,3/2/15
684,whole milk,3/2/15
685,rolls/buns,10/30/15
685,pork,10/30/15
686,house keeping products,5/29/15
686,whole milk,5/29/15
687,yogurt,11/17/15
688,tropical fruit,7/13/15
688,whole milk,7/13/15
689,tropical fruit,10/19/15
689,whole milk,10/19/15
